,property_type,room_type,bathrooms,cancellation_policy,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,price,host_response,amenities_ratio,regions
26602,3,2,1.0,2,1,1,0,0.29528360024349004,50.000000000000036,1,0.15584415584415584,7
26603,6,1,1.0,1,1,1,1,0.39723527946431925,79.99999999999997,1,0.4155844155844156,8
26604,4,2,1.0,1,1,1,0,0.24653585547860013,175.99999999999991,1,0.3636363636363637,3
26605,6,0,1.0,0,1,1,0,0.009996501836428782,70.00000000000003,1,0.24675324675324675,7
26606,6,1,1.0,2,1,1,0,0.3375793474466705,39.99999999999998,1,0.18181818181818185,2
26607,6,1,1.0,1,1,1,1,0.7515840527221617,59.99999999999999,1,0.37662337662337664,9
26608,5,0,4.5,0,1,1,0,0.09888623426887419,25.00000000000001,0,0.23376623376623376,7
26609,5,2,1.0,2,1,1,0,0.33324266739031705,264.99999999999994,1,0.14285714285714285,6
26610,6,2,1.0,1,1,1,0,0.6682856975634631,175.00000000000009,1,0.2597402597402597,7
26611,6,2,1.0,1,1,0,1,0.012478570856212502,100.00000000000004,1,0.23376623376623376,5
26612,4,1,1.0,2,1,0,1,0.5116769727358446,85.00000000000001,1,0.24675324675324675,6
26613,6,1,1.0,0,1,0,1,0.05425815371412281,38.99999999999999,0,0.16883116883116886,4
26614,6,2,1.0,2,1,1,1,0.6754645843943751,164.9999999999998,1,0.2077922077922078,9
26615,6,2,1.0,2,1,1,0,0.6361439319196892,224.9999999999998,1,0.2077922077922078,9
26616,6,1,1.0,1,0,1,0,0.061718074564630535,149.99999999999997,1,0.23376623376623376,9
26617,6,2,1.0,2,1,1,0,0.5009115777850659,149.99999999999997,0,0.18181818181818185,9
26618,6,2,1.0,1,1,1,0,0.7553671697894766,115.0,1,0.2987012987012987,7
26619,6,2,1.0,1,1,0,0,0.02997752528090085,195.0,1,0.24675324675324675,6
26620,5,2,3.0,2,1,1,0,0.05919739642420976,699.9999999999985,0,0.24675324675324675,8
26621,5,2,2.0,2,1,0,0,0.4426761968132482,239.00000000000009,1,0.3246753246753247,7
26622,6,2,1.0,2,1,0,1,0.14274571270873684,175.99999999999991,1,0.24675324675324675,9
26623,6,1,1.0,2,0,1,1,0.016615972968891307,59.99999999999999,1,0.23376623376623376,2
26624,3,2,1.0,1,1,1,0,0.012457251545865598,214.99999999999991,1,0.3376623376623377,6
26625,6,1,1.0,0,1,0,0,0.009996501836428782,64.99999999999999,1,0.16883116883116886,8
26626,6,2,1.0,2,1,1,0,0.3087567639738616,179.99999999999991,1,0.1948051948051948,8
26627,6,2,1.0,2,1,1,0,0.2967160708936375,152.9999999999997,1,0.2987012987012987,7
26628,5,2,1.0,2,1,1,0,0.34989404890089654,135.00000000000003,1,0.3636363636363637,7
26629,6,2,1.0,2,1,1,0,0.04992516832922944,129.99999999999997,1,0.23376623376623376,6
26630,5,1,1.0,0,1,1,0,0.142805109658237,79.99999999999997,0,0.2077922077922078,5
26631,5,1,1.0,1,1,1,0,0.03221525846906683,119.99999999999996,0,0.2597402597402597,1
26632,2,2,1.5,2,1,1,1,0.2713208865424452,116.0,1,0.3246753246753247,8
26633,6,1,1.0,0,1,1,0,0.3191236134421736,59.99999999999999,0,0.14285714285714285,8
26634,6,2,1.0,0,1,1,0,0.1199627281159126,99.0,1,0.07792207792207792,7
26635,5,1,1.0,1,1,1,1,0.5911027172963453,79.0,1,0.37662337662337664,7
26636,6,1,2.0,2,1,0,1,0.054248572264176585,64.99999999999999,1,0.2727272727272727,4
26637,6,1,2.0,2,1,1,0,0.16774400829594788,119.99999999999996,1,0.4805194805194805,9
26638,6,2,3.0,2,1,1,1,0.05960199550821498,299.0000000000004,1,0.3116883116883117,7
26639,6,1,1.0,2,1,1,0,0.8885293994775187,88.99999999999999,1,0.2857142857142857,9
26640,2,2,1.0,2,1,0,1,0.47626127451704964,175.00000000000009,1,0.3246753246753247,9
26641,5,2,1.0,2,1,1,0,0.5749401135237662,149.0,1,0.2857142857142857,0
26642,4,2,1.0,2,1,1,0,0.03441462427508489,198.0,1,0.3116883116883117,6
26643,6,2,2.0,2,1,0,0,0.7794456891851482,362.99999999999983,1,0.2987012987012987,4
26644,6,2,1.0,2,1,1,1,0.4889516718997577,175.00000000000009,1,0.3116883116883117,8
26645,6,2,1.0,2,1,1,0,0.21144273266556193,210.0,1,0.23376623376623376,9
26646,6,2,1.0,0,1,1,0,0.15780596863049431,210.0,1,0.24675324675324675,7
26647,5,2,1.0,2,1,1,1,0.7975587120029637,135.00000000000003,1,0.23376623376623376,6
26648,6,0,1.0,0,1,1,0,0.009996501836428782,100.00000000000004,0,0.2987012987012987,9
26649,4,1,1.0,2,1,0,1,0.13211565181516327,50.000000000000036,1,0.2597402597402597,9
26650,6,1,1.0,1,1,1,0,0.6026478557502265,104.99999999999996,1,0.23376623376623376,4
26651,5,2,3.5,1,1,1,0,0.08350112025984888,449.00000000000017,1,0.2987012987012987,8
26652,4,1,1.0,0,0,0,0,0.03994411732627059,50.000000000000036,0,0.35064935064935066,1
26653,6,1,2.0,1,1,1,0,0.20179384878159135,95.0,1,0.12987012987012986,2
26654,6,1,1.0,2,1,1,1,0.7711516633531803,79.99999999999997,0,0.16883116883116886,6
26655,0,2,1.0,1,1,0,0,0.25395178529390017,88.00000000000004,1,0.2207792207792208,1
26656,4,2,2.0,2,1,1,1,0.24377011365784199,565.0000000000002,0,0.2987012987012987,9
26657,6,2,1.0,2,0,1,0,0.10567967158529026,199.99999999999991,1,0.16883116883116886,9
26658,6,2,1.0,1,1,0,1,0.3337667029637976,95.0,1,0.3116883116883117,7
26659,5,1,1.0,2,0,1,1,0.6759515332562613,48.99999999999999,1,0.2207792207792208,0
26660,5,1,1.0,1,1,1,0,0.8844335147675674,74.99999999999997,1,0.3246753246753247,4
26661,6,2,1.0,1,1,1,1,0.019978036233577856,472.9999999999994,1,0.3376623376623377,5
26662,4,2,1.0,2,1,0,1,0.04205403735838951,108.00000000000004,1,0.24675324675324675,6
26663,6,1,1.0,1,1,1,1,0.15917863499175333,50.000000000000036,1,0.11688311688311688,8
26664,5,1,1.0,2,1,1,0,0.8893665509228327,99.0,1,0.23376623376623376,7
26665,6,2,2.5,2,1,1,0,0.47115299323868737,190.0,1,0.23376623376623376,5
26666,5,1,1.0,2,1,1,0,0.08370197607657927,53.00000000000001,1,0.3116883116883117,1
26667,5,1,1.0,1,0,1,0,0.14976057446828844,53.00000000000001,1,0.3246753246753247,1
26668,6,1,1.5,1,1,1,0,0.6717948729355735,135.00000000000003,1,0.3116883116883117,8
26669,6,2,1.0,1,1,1,0,0.16935247242026163,110.00000000000004,1,0.2857142857142857,9
26670,6,2,1.0,2,1,1,0,0.02997752528090085,117.00000000000004,0,0.24675324675324675,7
26671,5,2,1.0,1,1,1,0,0.22018821404476135,149.99999999999997,1,0.2857142857142857,7
26672,6,1,1.0,0,1,1,0,0.263042475588171,64.99999999999999,0,0.3116883116883117,8
26673,5,1,1.0,2,1,0,1,0.2776654690494471,45.00000000000002,1,0.2207792207792208,9
26674,5,2,1.0,1,1,1,0,0.8519813129511434,74.99999999999997,1,0.3246753246753247,1
26675,5,2,1.0,0,1,0,1,0.02995062217656057,218.0,1,0.35064935064935066,7
26676,0,2,1.0,0,0,0,1,0.1866066221920707,100.00000000000004,1,0.2597402597402597,0
26677,5,1,1.0,2,1,1,1,0.28367370048618634,55.00000000000002,0,0.12987012987012986,2
26678,6,2,1.0,2,1,1,0,0.804213949369584,249.99999999999991,1,0.3116883116883117,6
26679,6,2,1.0,1,1,1,1,0.07184495871897992,249.99999999999991,1,0.6103896103896104,4
26680,6,2,1.0,0,1,0,1,0.15782899983423115,126.99999999999987,1,0.3636363636363637,0
26681,6,2,1.0,2,0,0,0,0.8934309907875662,169.0,0,0.1038961038961039,9
26682,5,1,1.0,2,0,1,0,0.07424992461363522,45.00000000000002,1,0.2207792207792208,1
26683,6,2,1.0,1,1,0,1,0.7281791257474137,119.00000000000013,0,0.2207792207792208,3
26684,6,2,1.0,2,1,1,1,0.38988305262368883,248.9999999999997,1,0.2987012987012987,9
26685,6,2,1.0,2,1,1,1,0.7757415845477422,89.99999999999967,1,0.24675324675324675,7
26686,6,1,1.0,0,0,1,0,0.0598743955159359,79.99999999999997,1,0.09090909090909093,8
26687,6,2,2.0,2,1,1,0,0.029905944181158876,220.00000000000043,1,0.6493506493506493,8
26688,6,2,1.0,2,1,0,0,0.019990007493755464,199.99999999999991,0,0.2857142857142857,2
26689,6,1,2.0,0,0,1,1,0.019993003672857564,114.00000000000004,1,0.14285714285714285,8
26690,3,1,1.0,2,1,0,1,0.16796775328675628,160.00000000000026,1,0.2077922077922078,6
26691,6,1,1.0,1,1,1,1,0.5156625598584336,88.00000000000004,1,0.35064935064935066,7
26692,6,1,2.0,2,1,0,0,0.09589954988003627,119.99999999999996,1,0.15584415584415584,9
26693,5,1,1.0,2,1,0,0,0.365596315046472,69.00000000000001,1,0.1948051948051948,2
26694,5,2,1.0,1,1,0,1,0.054184825388733295,64.99999999999999,1,0.3116883116883117,9
26695,6,1,1.0,2,0,1,1,0.4677360468334107,69.00000000000001,1,0.3116883116883117,9
26696,6,1,2.0,1,1,1,0,0.0598743955159359,88.99999999999999,1,0.3636363636363637,7
26697,6,2,1.0,1,1,1,1,0.22940204517256513,179.99999999999991,1,0.3636363636363637,9
26698,6,2,1.0,1,1,1,1,0.1766796688976416,104.99999999999996,1,0.3116883116883117,2
26699,5,1,1.0,1,1,1,0,0.06980829044047548,94.0,0,0.2987012987012987,1
26700,5,2,3.0,2,1,1,0,0.132363951412094,600.0,1,0.3246753246753247,1
26701,6,2,2.0,2,1,1,0,0.3304086761655706,59.99999999999999,1,0.23376623376623376,3
26702,6,2,2.0,2,1,1,0,0.4144342229966532,348.99999999999994,1,0.3116883116883117,3
26703,5,2,1.0,2,1,1,1,0.1440393251644083,177.99999999999997,1,0.1948051948051948,0
26704,6,2,1.0,2,0,0,0,0.06172133998483676,106.99999999999996,0,0.2597402597402597,8
26705,6,2,1.0,1,1,0,0,0.19984505559070892,164.9999999999998,0,0.3116883116883117,6
26706,6,2,1.0,2,1,1,0,0.034437290828470975,129.99999999999997,1,0.23376623376623376,8
26707,4,1,1.0,0,1,1,1,0.27207556976737773,34.99999999999999,1,0.24675324675324675,3
26708,6,2,1.0,2,1,1,0,0.02995062217656057,249.99999999999991,1,0.24675324675324675,6
26709,6,2,2.0,2,1,1,1,0.2611103535032236,398.9999999999994,0,0.2987012987012987,7
26710,6,2,1.0,1,1,0,0,0.12147889677281225,110.00000000000004,1,0.2077922077922078,1
26711,5,2,1.0,0,0,1,0,0.00998304322753929,460.00000000000085,1,0.2727272727272727,7
26712,3,1,3.5,2,1,1,0,0.01249316966499877,70.00000000000003,0,0.2857142857142857,7
26713,6,2,2.0,0,1,0,0,0.06965950063642874,138.99999999999997,1,0.2597402597402597,7
26714,2,1,1.0,2,0,1,0,0.4699604729169403,89.99999999999967,1,0.2077922077922078,9
26715,6,1,1.0,0,0,0,1,0.1643310210705341,64.99999999999999,1,0.18181818181818185,3
26716,4,2,2.0,2,1,0,0,0.12139184631607756,179.0,0,0.3376623376623377,7
26717,6,1,1.0,1,1,1,0,0.2799160377811099,100.00000000000004,1,0.2077922077922078,9
26718,6,2,1.0,0,1,1,1,0.21685393463755145,99.0,1,0.24675324675324675,7
26719,6,2,1.0,0,1,1,1,0.009989018116788928,249.99999999999991,0,0.2727272727272727,7
26720,5,1,1.0,2,1,1,0,0.04295615474572389,74.99999999999997,1,0.12987012987012986,8
26721,6,2,1.0,2,1,1,0,0.20745357657812064,175.00000000000009,1,0.23376623376623376,7
26722,5,2,2.0,1,1,1,0,0.3028912664076913,324.99999999999994,1,0.2857142857142857,6
26723,6,2,1.0,1,1,0,0,0.07423739685708021,115.0,0,0.1948051948051948,8
26724,6,1,1.0,0,0,1,0,0.08755859151318003,70.00000000000003,1,0.14285714285714285,8
26725,5,1,1.0,0,1,1,0,0.09947417662269695,149.99999999999997,1,0.2727272727272727,6
26726,5,1,1.0,2,1,1,0,0.054248572264176585,64.99999999999999,1,0.24675324675324675,8
26727,6,2,1.0,0,1,0,1,0.08111071056538127,149.99999999999997,1,0.3116883116883117,9
26728,6,2,1.0,2,1,1,0,0.22801353466444044,179.0,0,0.8961038961038961,9
26729,6,2,1.0,1,0,1,1,0.3658758687718818,69.00000000000001,1,0.1948051948051948,5
26730,5,1,1.0,1,0,1,0,0.8426900423338165,97.0,1,0.16883116883116886,6
26731,2,1,2.5,2,1,1,1,0.2608420694769216,74.99999999999997,0,0.2727272727272727,8
26732,6,1,1.5,1,1,1,0,0.15432784839043745,64.99999999999999,1,0.16883116883116886,8
26733,5,1,2.0,1,1,1,0,0.8933966919872333,74.99999999999997,1,0.3636363636363637,4
26734,5,1,1.0,2,1,1,1,0.11539315069663539,42.00000000000001,1,0.4025974025974026,9
26735,6,2,1.0,1,1,0,0,0.20864009330063407,135.00000000000003,0,0.2077922077922078,8
26736,1,1,1.0,2,0,1,0,0.009996501836428782,56.00000000000002,1,0.3376623376623377,7
26737,6,1,1.0,2,1,1,0,0.02998201618381699,64.99999999999999,0,0.05194805194805195,8
26738,5,2,2.0,2,1,1,0,0.08948692108890176,298.00000000000006,1,0.3246753246753247,6
26739,6,2,1.0,1,1,1,0,0.02997752528090085,95.0,1,0.1948051948051948,7
26740,6,2,2.0,1,1,1,0,0.6443810087009134,99.0,1,0.23376623376623376,3
26741,6,2,1.0,1,1,1,1,0.3065909133559788,190.0,1,0.4545454545454545,6
26742,6,2,1.0,1,1,0,1,0.3945533041147881,89.99999999999967,1,0.24675324675324675,2
26743,5,1,1.0,1,1,1,1,0.4050431729526624,62.00000000000001,1,0.4155844155844156,8
26744,5,2,1.0,1,1,1,0,0.27963670826559056,129.99999999999997,1,0.23376623376623376,7
26745,1,2,1.0,2,1,1,0,0.5347791868852916,136.00000000000006,1,0.4025974025974026,3
26746,6,1,1.0,0,1,1,0,0.02997752528090085,100.00000000000004,1,0.24675324675324675,8
26747,6,2,1.0,1,1,0,1,0.056686573447814775,100.00000000000004,1,0.1948051948051948,8
26748,5,2,1.0,1,1,1,0,0.9147428294598903,98.00000000000004,1,0.24675324675324675,5
26749,4,1,1.0,1,1,0,0,0.4990459911882261,98.00000000000004,1,0.3246753246753247,4
26750,5,2,1.0,2,1,0,0,0.3011270268809713,219.00000000000003,0,0.15584415584415584,0
26751,6,1,1.0,0,0,0,0,0.019993003672857564,45.00000000000002,1,0.1948051948051948,8
26752,6,1,1.0,2,0,1,0,0.24953877949300352,64.99999999999999,1,0.18181818181818185,3
26753,5,2,1.0,1,1,1,0,0.009993506330642176,149.99999999999997,0,0.2077922077922078,1
26754,6,1,1.0,1,1,0,0,0.12929413123015118,79.99999999999997,1,0.23376623376623376,9
26755,3,2,1.0,1,0,0,1,0.6472801062776564,79.0,1,0.2207792207792208,1
26756,5,1,1.0,0,0,1,0,0.31592330347982517,69.00000000000001,1,0.2857142857142857,1
26757,5,2,2.5,1,1,1,0,0.03425943549137658,385.0000000000005,1,0.18181818181818185,7
26758,6,2,1.0,1,1,1,0,0.2716896087504052,119.99999999999996,1,0.2597402597402597,9
26759,6,2,1.0,1,1,1,0,0.15904436366040028,110.00000000000004,1,0.5064935064935064,5
26760,5,1,1.0,2,1,1,1,0.03995607246715571,79.0,1,0.3636363636363637,2
26761,6,1,1.0,1,1,1,0,0.24711327995761745,59.99999999999999,1,0.4025974025974026,9
26762,5,2,2.5,0,1,1,0,0.03322684987329454,224.9999999999998,1,0.2207792207792208,4
26763,6,2,1.0,1,1,1,0,0.16099317145594075,190.0,1,0.1948051948051948,9
26764,3,2,3.0,2,1,1,1,0.0809486095187834,199.0,1,0.2857142857142857,0
26765,6,1,1.0,2,1,1,1,0.3728633997287974,110.00000000000004,1,0.2727272727272727,8
26766,5,1,2.0,0,0,1,1,0.08962436485180383,69.00000000000001,1,0.3246753246753247,7
26767,3,2,1.0,2,1,1,1,0.07190937498139781,245.00000000000009,1,0.23376623376623376,9
26768,3,2,1.0,1,1,1,1,0.5865965931881396,110.00000000000004,1,0.11688311688311688,7
26769,6,2,1.0,1,1,1,0,0.35793352027019476,99.0,1,0.2987012987012987,7
26770,6,1,1.0,1,1,1,0,0.6157220528258772,69.00000000000001,1,0.2207792207792208,8
26771,5,1,1.0,1,1,1,0,0.7174859103074465,98.00000000000004,1,0.3246753246753247,7
26772,6,2,1.0,2,1,0,1,0.23967543508926528,204.0,0,0.2987012987012987,6
26773,6,2,1.0,2,1,1,0,0.09327050884849429,99.0,1,0.1038961038961039,8
26774,6,2,1.0,2,1,0,1,0.10923260572573448,89.99999999999967,1,0.3116883116883117,8
26775,6,1,1.0,1,1,1,0,0.734908577663087,30.000000000000004,1,0.2727272727272727,2
26776,6,1,1.0,1,0,1,0,0.18415828044440782,39.99999999999998,0,0.2077922077922078,9
26777,6,1,1.0,2,1,0,1,0.009996501836428782,149.99999999999997,1,0.18181818181818185,8
26778,6,1,2.0,1,1,1,0,0.5587172947292686,110.00000000000004,1,0.3116883116883117,9
26779,6,2,1.0,2,1,0,0,0.5811380337704423,199.99999999999991,1,0.2857142857142857,9
26780,5,2,1.0,2,1,1,0,0.2797064622411487,98.00000000000004,1,0.3246753246753247,8
26781,6,2,1.0,2,1,1,0,0.578872097622096,119.99999999999996,1,0.2857142857142857,8
26782,6,1,1.0,0,0,1,0,0.4398120510496612,89.99999999999967,1,0.2727272727272727,9
26783,5,1,1.0,1,0,0,1,0.21897323306307984,59.99999999999999,1,0.15584415584415584,4
26784,6,1,1.0,1,1,1,1,0.09947417662269695,99.0,1,0.3116883116883117,6
26785,5,2,1.0,2,1,1,1,0.695183311502636,115.0,1,0.2857142857142857,7
26786,4,1,1.0,2,1,1,0,0.1199627281159126,79.99999999999997,1,0.2857142857142857,3
26787,6,1,1.0,2,0,0,1,0.052541418963649826,74.99999999999997,1,0.09090909090909093,9
26788,3,2,1.0,0,1,1,0,0.09142829500179354,125.00000000000004,1,0.2597402597402597,7
26789,6,1,1.0,2,1,1,0,0.7069963676351362,59.00000000000002,1,0.2077922077922078,9
26790,6,2,1.0,2,1,1,0,0.13279832835459335,230.00000000000026,1,0.2077922077922078,6
26791,6,1,1.0,1,1,1,0,0.009996501836428782,85.00000000000001,0,0.2077922077922078,6
26792,6,2,2.0,1,1,1,0,0.019942251086706574,249.99999999999991,1,0.16883116883116886,6
26793,6,2,1.0,2,1,1,1,0.7410413420729358,190.0,1,0.3116883116883117,4
26794,6,2,1.0,1,1,1,0,0.09328553833840225,119.99999999999996,1,0.2077922077922078,9
26795,6,1,1.0,1,1,1,1,0.14137808385435843,79.99999999999997,1,0.16883116883116886,8
26796,6,1,1.0,0,0,0,1,0.05546319380331014,55.00000000000002,1,0.09090909090909093,9
26797,6,1,1.0,0,1,1,0,0.019990007493755464,50.000000000000036,1,0.16883116883116886,0
26798,6,1,1.0,0,0,1,0,0.4114681949301813,88.00000000000004,1,0.2727272727272727,9
26799,1,2,1.0,1,1,0,1,0.061672413033045353,119.99999999999996,1,0.37662337662337664,9
26800,6,2,2.0,0,1,0,1,0.02991337663005986,745.0000000000001,0,0.23376623376623376,9
26801,5,1,1.5,1,1,0,0,0.009996501836428782,50.000000000000036,1,0.2987012987012987,9
26802,6,2,1.0,2,1,0,0,0.8826871160428548,164.9999999999998,1,0.23376623376623376,8
26803,5,0,1.0,2,1,1,0,0.022204411011315366,15.999999999999998,1,0.07792207792207792,7
26804,6,2,1.0,1,1,1,1,0.009987523388778447,275.00000000000057,1,0.24675324675324675,6
26805,6,2,1.0,2,1,1,1,0.8685092195747108,119.99999999999996,1,0.2077922077922078,7
26806,5,1,1.0,1,1,0,1,0.17674433540461912,115.0,1,0.14285714285714285,6
26807,6,1,1.0,1,1,1,0,0.05199595695157506,70.00000000000003,0,0.12987012987012986,8
26808,6,1,1.5,1,1,1,0,0.03995607246715571,45.00000000000002,1,0.24675324675324675,8
26809,6,2,1.0,1,1,1,0,0.47676045670440237,139.99999999999994,1,0.14285714285714285,9
26810,5,1,1.0,1,1,1,0,0.7309489767355474,88.99999999999999,1,0.37662337662337664,5
26811,6,1,1.0,0,0,1,0,0.18491241307047618,45.00000000000002,1,0.1038961038961039,8
26812,6,2,1.0,1,1,1,1,0.5680670242696405,115.0,0,0.24675324675324675,7
26813,6,1,1.0,2,1,1,1,0.2233071029536426,149.99999999999997,1,0.2857142857142857,9
26814,6,1,1.0,1,1,0,1,0.37779585177709685,48.00000000000005,1,0.42857142857142855,8
26815,5,2,1.0,0,0,1,0,0.4155219747887661,119.99999999999996,1,0.2207792207792208,7
26816,6,2,1.0,2,1,1,1,0.48552937918818345,119.00000000000013,1,0.5584415584415584,4
26817,5,2,2.0,0,1,1,1,0.0442184704305221,228.00000000000026,1,0.2597402597402597,0
26818,6,2,1.0,1,1,0,0,0.05195383562830754,154.00000000000006,1,0.3246753246753247,9
26819,6,2,1.0,2,1,0,1,0.2859120899378484,199.99999999999991,1,0.14285714285714285,8
26820,6,2,3.0,2,1,1,0,0.4603758172297508,299.0000000000004,1,0.2727272727272727,7
26821,5,1,1.0,0,1,1,0,0.059393482136788404,37.99999999999999,1,0.2207792207792208,7
26822,3,0,1.0,2,1,0,0,0.1660283530593413,24.000000000000004,1,0.18181818181818185,0
26823,6,1,1.0,1,0,1,0,0.7418523914435136,64.99999999999999,1,0.2077922077922078,9
26824,6,2,1.0,0,1,1,0,0.18190171877724973,79.0,1,0.2207792207792208,3
26825,3,1,1.5,2,1,0,1,0.27059596741518155,139.99999999999994,1,0.3896103896103896,6
26826,6,1,1.0,2,1,1,0,0.08567550010248949,92.0,1,0.18181818181818185,9
26827,6,1,1.0,1,1,0,0,0.04992267972327474,70.00000000000003,1,0.15584415584415584,7
26828,5,1,2.0,1,0,1,0,0.41071938894773596,50.000000000000036,1,0.11688311688311688,5
26829,5,2,1.0,2,1,0,0,0.4764482840341126,139.99999999999994,1,0.2207792207792208,6
26830,5,1,1.0,2,1,1,1,0.6343637584813226,48.00000000000005,1,0.23376623376623376,7
26831,5,1,1.0,0,1,0,0,0.03223570965237958,79.99999999999997,0,0.2597402597402597,8
26832,4,2,1.0,2,1,1,1,0.04198448435192738,89.99999999999967,1,0.35064935064935066,1
26833,6,2,1.0,1,1,1,0,0.06975627879254397,119.00000000000013,1,0.2987012987012987,8
26834,5,1,1.0,1,0,0,0,0.04205403735838951,74.99999999999997,1,0.12987012987012986,7
26835,6,2,1.0,2,1,1,0,0.30433136385940796,110.00000000000004,0,0.1948051948051948,9
26836,6,1,2.0,1,1,0,1,0.009996501836428782,300.00000000000017,1,0.15584415584415584,9
26837,6,1,1.0,2,1,0,1,0.2772549032932281,64.99999999999999,1,0.1948051948051948,8
26838,6,1,1.0,2,1,1,0,0.04993014665783824,62.99999999999999,1,0.15584415584415584,2
26839,6,2,1.0,1,1,1,0,0.916765076430342,135.00000000000003,1,0.2727272727272727,6
26840,6,1,1.0,2,1,0,1,0.02997752528090085,44.00000000000002,1,0.2077922077922078,8
26841,6,1,1.0,0,0,1,0,0.009996501836428782,235.00000000000043,1,0.16883116883116886,6
26842,6,2,2.0,2,1,1,0,0.5468915521238714,229.00000000000043,1,0.3246753246753247,7
26843,6,1,1.0,1,1,1,1,0.009996501836428782,149.99999999999997,1,0.2857142857142857,1
26844,6,2,2.0,2,1,0,0,0.022149874735890737,146.0,1,0.3246753246753247,3
26845,5,1,1.0,0,1,0,1,0.1199627281159126,74.99999999999997,1,0.4025974025974026,6
26846,5,1,1.0,1,1,1,1,0.8049673615764891,125.00000000000004,1,0.5714285714285714,6
26847,5,2,1.0,2,1,1,1,0.5314883964913687,99.0,0,0.2597402597402597,7
26848,6,2,1.0,1,1,1,0,0.170865058360397,149.99999999999997,1,0.2597402597402597,6
26849,6,2,1.0,0,0,1,0,0.7905790556818422,89.99999999999967,1,0.14285714285714285,7
26850,6,2,2.0,2,0,1,0,0.05988334111655096,127.99999999999996,1,0.3116883116883117,6
26851,6,2,1.5,2,1,1,1,0.28448762619131945,400.00000000000017,1,0.3116883116883117,9
26852,6,1,1.0,1,0,1,0,0.34999233042010947,110.00000000000004,1,0.2597402597402597,6
26853,6,1,1.5,0,1,1,0,0.22321513132579027,69.00000000000001,1,0.12987012987012986,7
26854,3,2,1.0,1,1,1,0,0.4728713252395811,119.00000000000013,1,0.11688311688311688,7
26855,6,1,1.0,2,1,1,0,0.2947087510752656,79.99999999999997,1,0.2597402597402597,8
26856,6,2,1.0,2,1,1,0,0.22396695863161434,89.99999999999967,1,0.2987012987012987,8
26857,6,2,1.0,1,1,1,0,0.1859627182121231,135.00000000000003,1,0.2597402597402597,9
26858,5,2,1.5,0,1,1,0,0.6855083439361442,169.99999999999991,1,0.2857142857142857,7
26859,6,1,1.0,0,0,0,0,0.08388583566347044,74.99999999999997,1,0.09090909090909093,3
26860,6,1,1.0,1,1,1,0,0.16086311190126154,46.0,0,0.2727272727272727,3
26861,6,2,1.0,1,1,0,0,0.019982024263607318,129.99999999999997,1,0.2727272727272727,8
26862,6,2,1.0,2,1,1,1,0.7313942363197808,114.00000000000004,1,0.3376623376623377,7
26863,6,2,1.0,2,1,1,1,0.272157463170536,249.99999999999991,1,0.3896103896103896,9
26864,6,2,1.0,2,1,1,0,0.05199595695157506,99.0,1,0.14285714285714285,1
26865,6,1,1.5,1,1,1,0,0.09142357770462549,74.00000000000003,1,0.3246753246753247,6
26866,5,2,1.0,2,1,1,0,0.7703093851993656,115.0,1,0.18181818181818185,7
26867,6,2,2.0,2,1,0,0,0.6807534925100334,898.9999999999997,1,0.35064935064935066,8
26868,6,0,1.0,2,0,1,0,0.00999800059980007,36.999999999999964,1,0.2727272727272727,7
26869,3,2,1.0,1,1,1,0,0.5983523197322218,149.0,1,0.2207792207792208,7
26870,5,1,1.0,1,1,1,0,0.8805642245971511,97.0,1,0.24675324675324675,4
26871,6,2,1.0,1,0,0,0,0.009997001349325355,275.00000000000057,1,0.2207792207792208,9
26872,6,2,1.0,2,0,0,0,0.029970044925131015,202.00000000000009,1,0.3116883116883117,9
26873,6,2,2.0,2,0,0,0,0.016495721976846452,398.9999999999994,1,0.15584415584415584,9
26874,6,1,1.0,0,0,0,1,0.04992267972327474,95.0,1,0.12987012987012986,4
26875,6,2,1.0,0,1,0,1,0.3528774104417464,104.99999999999996,1,0.2597402597402597,9
26876,6,2,1.0,0,1,1,0,0.029979022024306475,169.99999999999991,0,0.14285714285714285,9
26877,6,1,1.0,0,1,1,0,0.049910242273288934,199.99999999999991,1,0.16883116883116886,2
26878,6,1,1.0,0,1,1,0,0.07504356471402417,119.99999999999996,1,0.16883116883116886,9
26879,6,2,1.0,2,1,0,1,0.14609508438076307,199.99999999999991,1,0.2987012987012987,4
26880,4,1,1.0,2,1,1,1,0.36615720639411076,50.000000000000036,1,0.2597402597402597,3
26881,1,2,1.5,0,1,1,0,0.03438296616076553,160.00000000000026,1,0.3246753246753247,6
26882,6,2,2.0,2,1,1,1,0.1691914324156592,175.99999999999991,1,0.2857142857142857,7
26883,5,2,1.0,2,1,1,1,0.21722329964540638,95.0,1,0.3246753246753247,7
26884,6,2,1.0,2,1,0,0,0.7684299122654029,149.99999999999997,1,0.2597402597402597,7
26885,6,1,1.0,1,1,1,0,0.5485316475715298,70.00000000000003,1,0.18181818181818185,7
26886,5,2,1.0,0,1,1,0,0.009993506330642176,119.99999999999996,1,0.23376623376623376,7
26887,6,2,2.0,1,1,0,0,0.07491452771013003,249.99999999999991,1,0.2597402597402597,8
26888,6,2,1.0,2,1,0,1,0.08777146754913384,169.0,0,0.24675324675324675,9
26889,5,2,1.0,1,1,0,1,0.35880079453103647,295.0000000000001,1,0.4675324675324675,6
